N,S,M,L,XL
111,0.84136310223266741,0.85307818204708552,0.87049937054133442,0.89374737725556019
112,0.84119523249958028,0.85207100591715978,0.86991187578682339,0.89345362987830468
113,0.84102736276649315,0.85156741785219692,0.86924045321023924,0.89336970205623167
114,0.83800570757092496,0.85232279994964122,0.86823331934536296,0.89307595467897605
115,0.8376699681047507,0.85232279994964122,0.86831724716743597,0.89315988250104905
116,0.836662749706228,0.85093793277099328,0.86798153587914395,0.89261435165757452
117,0.83632701024005374,0.85093793277099328,0.86764582459085182,0.89261435165757452
118,0.83599127077387947,0.85018255067354909,0.86756189676877882,0.89202685690306338
119,0.8356555313077052,0.84955306559234545,0.86781368023499794,0.89194292908099038
120,0.83481618264226964,0.84942716857610479,0.86705832983634079,0.89164918170373475
121,0.83448044317609538,0.84930127155986401,0.86697440201426768,0.89131347041544273
122,0.83380896424374684,0.84904947752738258,0.86663869072597566,0.89122954259336973
123,0.83313748531139831,0.84867178647866048,0.86647083508182965,0.8908518673940411
124,0.83229813664596275,0.84841999244617905,0.86487620646244234,0.89047419219471258
125,0.83162665771361421,0.84841999244617905,0.86512798992866136,0.89030633655056657
126,0.83061943931509152,0.84804230139745684,0.86370121695342006,0.89001258917331094
127,0.83028369984891726,0.84791640438121618,0.86319765002098192,0.88997062526227444
128,0.82910861171730732,0.84716102228377188,0.86294586655476291,0.88971884179605543
129,0.82877287225113316,0.84728691930001254,0.86319765002098192,0.88929920268569029
130,0.82877287225113316,0.84678333123504967,0.86269408308854389,0.88896349139739828
131,0.8279335235856975,0.84615384615384615,0.86269408308854389,0.88866974402014265
132,0.82675843545408767,0.84602794913760548,0.86227444397817876,0.88866974402014265
133,0.82709417492026183,0.84552436107264262,0.86219051615610576,0.88845992446496014
134,0.82608695652173914,0.84502077300767975,0.86151909357952161,0.88833403273185063
135,0.82575121705556487,0.84539846405640184,0.86160302140159462,0.88778850188837599
136,0.82524760785630347,0.84464308195895754,0.86118338229122959,0.88778850188837599
137,0.82424038945778078,0.84388769986151324,0.86118338229122959,0.88766261015526648
138,0.82407251972469364,0.84313231776406894,0.86118338229122959,0.88720100713386485
139,0.82272956185999668,0.84250283268286541,0.86101552664708347,0.88673940411246333
140,0.82205808292764815,0.84187334760166188,0.86042803189257244,0.88627780109106169
141,0.81937216719825412,0.84212514163414331,0.86084767100293746,0.88619387326898869
142,0.81853281853281856,0.84199924461790254,0.8599244649601343,0.88606798153587918
143,0.81836494879973143,0.84187334760166188,0.86000839278220731,0.88590012589173306
144,0.81752560013429576,0.84174745058542111,0.85950482584976917,0.88560637851447754
145,0.81651838173577307,0.84136975953669901,0.85933697020562316,0.88522870331514902
146,0.81534329360416313,0.84023668639053251,0.85883340327318503,0.88531263113722203
147,0.81500755413798887,0.83985899534181041,0.85841376416282,0.8850608476710029
148,0.81400033573946617,0.83960720130932898,0.85841376416282,0.88510281158203941
149,0.81366459627329191,0.83973309832556964,0.85841376416282,0.88451531682752838
150,0.81265737787476922,0.83935540727684754,0.85799412505245487,0.88459924464960138
