N,S,M,L,XL
217,0.94292429075037776,0.95027067858491754,0.95342005874947544,0.96076374318086444
218,0.94326003021655191,0.94825632632506607,0.95216114141838015,0.96122534620226607
219,0.94577807621285881,0.9485081203575475,0.95333613092740244,0.96076374318086444
220,0.94309216048346478,0.9473750472113811,0.95316827528325643,0.96072177926982794
221,0.94443511834816185,0.94951529648747324,0.95199328577423414,0.96000839278220729
222,0.94493872754742325,0.94838222334130684,0.9528325639949643,0.96080570709190094
223,0.94460298808124898,0.94838222334130684,0.95216114141838015,0.96088963491397394
224,0.94376363941581332,0.94800453229258463,0.95258078052874529,0.95996642887117078
225,0.94460298808124898,0.9485081203575475,0.95241292488459928,0.9601762484263533
226,0.94460298808124898,0.94838222334130684,0.95207721359630715,0.96122534620226607
227,0.94477085781433612,0.94913760543875114,0.9529164918170373,0.96013428451531679
228,0.94309216048346478,0.9477527382601032,0.95308434746118342,0.96118338229122957
229,0.94326003021655191,0.9485081203575475,0.95039865715484684,0.96151909357952159
230,0.94443511834816185,0.94888581140626971,0.95241292488459928,0.96080570709190094
231,0.94611381567903308,0.9469973561626589,0.95308434746118342,0.9602182123373898
232,0.94409937888198758,0.94901170842251037,0.95056651279899285,0.96105749055812006
233,0.94242068155111636,0.94800453229258463,0.95199328577423414,0.95975660931598827
234,0.94443511834816185,0.94875991439002894,0.95358791439362145,0.96034410407049942
235,0.94191707235185496,0.94913760543875114,0.95308434746118342,0.96072177926982794
236,0.94460298808124898,0.94838222334130684,0.95224506924045316,0.96067981535879143
237,0.94460298808124898,0.94813042930882541,0.95367184221569445,0.96080570709190094
238,0.94409937888198758,0.94863401737378827,0.95232899706252627,0.96042803189257242
239,0.94443511834816185,0.9477527382601032,0.95216114141838015,0.96000839278220729
240,0.94443511834816185,0.94875991439002894,0.95232899706252627,0.96055392362568193
241,0.94409937888198758,0.94938939947123258,0.95300041963911042,0.95984053713806128
242,0.94527446701359741,0.94951529648747324,0.95300041963911042,0.96072177926982794
243,0.94409937888198758,0.9492635024549918,0.9528325639949643,0.95996642887117078
244,0.94393150914890045,0.94938939947123258,0.95274863617289129,0.9602182123373898
245,0.94510659728051027,0.9492635024549918,0.95182543013008813,0.96051195971464542
246,0.94309216048346478,0.94838222334130684,0.95249685270667228,0.96084767100293744
247,0.94342789994963905,0.94964119350371401,0.95232899706252627,0.95975660931598827
248,0.94409937888198758,0.94913760543875114,0.95325220310532943,0.96063785144775493
249,0.94342789994963905,0.94762684124386254,0.9528325639949643,0.9616449853126311
250,0.94258855128420349,0.94913760543875114,0.95123793537557699,0.96114141838019307
251,0.94493872754742325,0.95052247261739897,0.9528325639949643,0.96030214015946291
252,0.94376363941581332,0.94750094422762177,0.95207721359630715,0.96093159882501045
253,0.94326003021655191,0.94863401737378827,0.95216114141838015,0.96030214015946291
254,0.94292429075037776,0.94750094422762177,0.9529164918170373,0.96109945446915657
255,0.94258855128420349,0.94838222334130684,0.95266470835081829,0.96088963491397394
256,0.94443511834816185,0.94976709051995467,0.95199328577423414,0.96105749055812006
257,0.94477085781433612,0.94825632632506607,0.95249685270667228,0.96063785144775493
258,0.94544233674668454,0.94901170842251037,0.95232899706252627,0.96076374318086444
259,0.94477085781433612,0.94687145914641824,0.95132186319765,0.96093159882501045
260,0.94393150914890045,0.95027067858491754,0.95274863617289129,0.96097356273604695
261,0.94561020647977168,0.94750094422762177,0.95199328577423414,0.96088963491397394
262,0.94460298808124898,0.9492635024549918,0.95190935795216114,0.9602601762484263
263,0.94393150914890045,0.94951529648747324,0.95232899706252627,0.96046999580360892
264,0.94477085781433612,0.9473750472113811,0.95132186319765,0.96038606798153592
265,0.94426724861507472,0.94863401737378827,0.95274863617289129,0.96093159882501045
266,0.94426724861507472,0.94813042930882541,0.9528325639949643,0.96005035669324379
267,0.94208494208494209,0.95014478156867688,0.95333613092740244,0.96189676877885022
268,0.94342789994963905,0.94813042930882541,0.95316827528325643,0.96013428451531679
269,0.94426724861507472,0.9477527382601032,0.95224506924045316,0.96009232060428029
270,0.94326003021655191,0.94976709051995467,0.951405791019723,0.9602601762484263
271,0.94275642101729062,0.94787863527634397,0.95199328577423414,0.96034410407049942
272,0.94426724861507472,0.94888581140626971,0.95258078052874529,0.96046999580360892
273,0.94359576968272618,0.94863401737378827,0.95157364666386912,0.96143516575744858
274,0.94510659728051027,0.9492635024549918,0.95216114141838015,0.96130927402433908
275,0.94409937888198758,0.94800453229258463,0.95308434746118342,0.96080570709190094
276,0.94460298808124898,0.94938939947123258,0.95249685270667228,0.9602182123373898
277,0.94426724861507472,0.9477527382601032,0.95232899706252627,0.96063785144775493
278,0.94544233674668454,0.94938939947123258,0.95190935795216114,0.96038606798153592
279,0.94426724861507472,0.94687145914641824,0.95274863617289129,0.96042803189257242
280,0.94426724861507472,0.94888581140626971,0.95266470835081829,0.96042803189257242
281,0.94409937888198758,0.94976709051995467,0.95216114141838015,0.96038606798153592
282,0.94577807621285881,0.94901170842251037,0.95232899706252627,0.96105749055812006
283,0.94443511834816185,0.94888581140626971,0.95232899706252627,0.96005035669324379
284,0.94225281181802922,0.9500188845524361,0.95241292488459928,0.96130927402433908
285,0.94342789994963905,0.94674556213017746,0.95132186319765,0.96038606798153592
286,0.94510659728051027,0.94863401737378827,0.95232899706252627,0.96042803189257242
